href;tomatometer;audience_score;genre;director;runtime;studio;cast;date
https://www.rottentomatoes.com/m/1037649-my_girl;53;77;Comedy|Drama|Kids & Family;Howard Zieff;102 minutes;Sony Pictures Home Entertainment;Anna Chlumsky|Dan Aykroyd|Jamie Lee Curtis|Macaulay Culkin|Richard Masur|Griffin Dunne;1991-11-26T16:00:00-08:00
https://www.rottentomatoes.com/m/10008621-run_fat_boy_run;47;64;Comedy;David Schwimmer;102 minutes;Picturehouse;Simon Pegg|Thandie Newton|Hank Azaria|Dylan Moran|Matthew Fenton|Harish Patel;2007-09-06T17:00:00-07:00
https://www.rottentomatoes.com/m/the_campaign;66;51;Comedy;Jay Roach;86 minutes;Warner Bros. Pictures;Will Ferrell|Zach Galifianakis|Jason Sudeikis|Dylan McDermott|Katherine LaNasa|Sarah Baker;2012-08-09T17:00:00-07:00
https://www.rottentomatoes.com/m/the_intouchables;75;93;Art House & International|Comedy|Drama|Special Interest;Olivier Nakache|Eric Toledano;112 minutes;The Weinstein Company;François Cluzet|Omar Sy|Anne Le Ny|Audrey Fleurot|Clotilde Mollet|Alba Gaïa Bellugi;2012-05-24T17:00:00-07:00
https://www.rottentomatoes.com/m/to_rome_with_love;46;40;Comedy;Woody Allen;112 minutes;Sony Pictures Classics;Woody Allen|Alec Baldwin|Roberto Benigni|Penelope Cruz|Judy Davis|Jesse Eisenberg;2012-06-21T17:00:00-07:00
https://www.rottentomatoes.com/m/beyond_the_blackboard;;81;Drama|Television;Jeff Bleckner;95 minutes;Sony Pictures Classics;Emily VanCamp|Steve Talley|Colin Baiocchi|Paula Nicole Andino|Deidrie Henry|Treat Williams;2011-04-23T17:00:00-07:00
https://www.rottentomatoes.com/m/the_orphanage;87;86;Drama|Horror|Mystery & Suspense;J.A. Bayona;105 minutes;Picturehouse;Belén Rueda|Fernando Cayo|Roger Príncep|Mabel Rivera|Roger Príncep|Montserrat Carulla;2007-12-27T16:00:00-08:00
https://www.rottentomatoes.com/m/radio_days;89;84;Comedy|Drama;Woody Allen;96 minutes;MGM;Mia Farrow|Seth Green|Michael Tucker (I)|Julie Kavner|Leah Carrey|Josh Mostel;1987-01-29T16:00:00-08:00
https://www.rottentomatoes.com/m/schindlers_list;97;97;Drama;Steven Spielberg;196 minutes;Universal Pictures;Liam Neeson|Ben Kingsley|Ralph Fiennes|Caroline Goodall|Jonathan Sagall|Jonathan Sagalle;1993-12-14T16:00:00-08:00
https://www.rottentomatoes.com/m/great_dictator;93;95;Classics|Comedy|Drama;Charles Chaplin;126 minutes;Criterion Collection;Charles Chaplin|Paulette Goddard|Jack Oakie|Reginald Gardiner|Henry Daniell|Billy Gilbert;1939-12-31T16:00:00-08:00
https://www.rottentomatoes.com/m/moonrise_kingdom;93;86;Comedy;Wes Anderson;94 minutes;Focus Features;Jared Gilman|Kara Hayward|Bruce Willis|Edward Norton|Bill Murray|Frances McDormand;2012-05-24T17:00:00-07:00
https://www.rottentomatoes.com/m/1141102-are_we_there_yet;12;45;Action & Adventure|Comedy|Kids & Family|Romance;Brian Levant;95 minutes;Sony Pictures;Ice Cube|Nia Long|Aleisha Allen|Philip Daniel Bolden|Jay Mohr|M.C. Gainey;2005-01-19T16:00:00-08:00
https://www.rottentomatoes.com/m/1084881-lolita;68;75;Drama|Romance;Adrian Lyne;137 minutes;Samuel Goldwyn Company;Jeremy Irons|Dominique Swain|Melanie Griffith|Frank Langella|Suzanne Shepherd|Keith Reddin;1997-09-26T17:00:00-07:00
https://www.rottentomatoes.com/m/carnage;71;66;Comedy|Drama;Roman Polanski;80 minutes;Sony Pictures Classics;Kate Winslet|Jodie Foster|Christoph Waltz|John C. Reilly|Elvis Polanski|Eliot Berger;2011-12-15T16:00:00-08:00
https://www.rottentomatoes.com/m/breakfast_at_tiffanys;88;91;Classics|Comedy|Drama|Romance;Blake Edwards;115 minutes;Paramount Pictures;Audrey Hepburn|George Peppard|Patricia Neal|Buddy Ebsen|Mickey Rooney|Martin Balsam;1961-10-04T16:00:00-08:00
https://www.rottentomatoes.com/m/griffin_and_phoenix_2006;;79;Action & Adventure|Comedy|Drama|Romance;Ed Stone;102 minutes;Sidney Kimmel Entertainment;Amanda Peet|Dermot Mulroney|Sarah Paulson|Blair Brown|Alison Elliott|Lois Smith;2006-09-11T17:00:00-07:00
https://www.rottentomatoes.com/m/1188215-blindness;44;47;Drama|Mystery & Suspense;Fernando Meirelles;120 minutes;Miramax;Julianne Moore|Mark Ruffalo|Maury Chaykin|Mitchell Nye|Alice Braga|Don McKellar;2008-05-13T17:00:00-07:00
https://www.rottentomatoes.com/m/1197294-my_sassy_girl;;50;Comedy|Drama|Romance;Yann Samuell;95 minutes;Gold Circle Films;Jesse Bradford|Elisha Cuthbert|Austin Basis|Joanna Gleason|Jay Patterson|Richard Sheinmel;2008-06-03T17:00:00-07:00
https://www.rottentomatoes.com/m/fargo;93;93;Drama|Mystery & Suspense;Joel Coen|Ethan Coen;97 minutes;MGM;Frances McDormand|Steve Buscemi|William H. Macy|Peter Stormare|Harve Presnell|Kristin Rudrud;1996-03-07T16:00:00-08:00
https://www.rottentomatoes.com/m/marvels_the_avengers;91;91;Action & Adventure|Science Fiction & Fantasy;Joss Whedon;142 minutes;Walt Disney Pictures;Robert Downey Jr.|Chris Evans|Mark Ruffalo|Chris Hemsworth|Scarlett Johansson|Jeremy Renner;2012-05-03T17:00:00-07:00
https://www.rottentomatoes.com/m/hello_how_are_you;;77;Art House & International|Comedy|Romance;Alexandru Maftei;105 minutes;Paycom Multimedia;Ana Popescu|Dana Voicu|Ionel Mihailescu|Jordi García Candau|Paul Diaconescu;2012-05-03T17:00:00-07:00
https://www.rottentomatoes.com/m/billy_elliot;85;89;Comedy|Drama|Musical & Performing Arts;Stephen Daldry;110 minutes;NCM Fathom;Jamie Bell|Julie Walters|Jamie Draven|Gary Lewis|Jean Heywood|Stuart Wells;2000-11-02T16:00:00-08:00
https://www.rottentomatoes.com/m/immortals_2011;39;48;Action & Adventure|Classics;Tarsem Singh;110 minutes;Relativity Media;Henry Cavill|Mickey Rourke|Freida Pinto|Stephen Dorff|Kellan Lutz|Luke Evans;2011-11-10T16:00:00-08:00
https://www.rottentomatoes.com/m/annie_hall;97;92;Comedy|Romance;Woody Allen;93 minutes;United Artists;Woody Allen|Diane Keaton|Tony Roberts|Paul Simon|Carol Kane|Janet Margolin;1977-04-19T16:00:00-08:00
https://www.rottentomatoes.com/m/groundhog_day;96;88;Comedy|Science Fiction & Fantasy|Special Interest|Romance;Harold Ramis;102 minutes;Columbia Pictures;Bill Murray|Andie MacDowell|Chris Elliott|Stephen Tobolowsky|Brian Doyle-Murray|Marita Geraghty;1993-02-11T16:00:00-08:00
https://www.rottentomatoes.com/m/restless_2010;37;48;Drama;Gus Van Sant;91 minutes;Sony Pictures;Henry Hopper|Mia Wasikowska|Ryo Kase|Schuyler Fisk|Jane Adams (II)|Lusia Strus;2011-09-15T17:00:00-07:00
https://www.rottentomatoes.com/m/this_means_war;26;56;Action & Adventure|Comedy|Romance;McG;98 minutes;Twentieth Century Fox;Reese Witherspoon|Chris Pine|Tom Hardy|Til Schweiger|Chelsea Handler|John Paul Ruttan;2012-02-13T16:00:00-08:00
https://www.rottentomatoes.com/m/beginners;85;77;Comedy|Drama;Mike Mills;104 minutes;Focus Features;Ewan McGregor|Christopher Plummer|Goran Visnjic|Kai Lennox|Mary Page Keller|Mélanie Laurent;2011-06-02T17:00:00-07:00
https://www.rottentomatoes.com/m/1061812-little_princess;97;88;Drama|Kids & Family;Alfonso Cuarón;98 minutes;Warner Home Video;Eleanor Bron|Liam Cunningham|Liesel Matthews|Rusty Schwimmer|Arthur Malet|Vanessa Lee Chester;1995-08-03T17:00:00-07:00
https://www.rottentomatoes.com/m/hugo;93;78;Kids & Family|Mystery & Suspense;Martin Scorsese;126 minutes;Paramount Studios;Eleanor Bron|Liam Cunningham|Liesel Matthews|Rusty Schwimmer|Arthur Malet|Vanessa Lee Chester;2011-11-22T16:00:00-08:00
https://www.rottentomatoes.com/m/extremely_loud_and_incredibly_close;46;61;Drama;Stephen Daldry;129 minutes;Warner Bros. Pictures;Tom Hanks|Thomas Horn|Sandra Bullock|Zoe Caldwell|Dennis Hearn|Paul Klementowicz;2012-01-19T16:00:00-08:00
https://www.rottentomatoes.com/m/28_days;32;50;Comedy|Drama;Betty Thomas;103 minutes;Columbia Pictures;Sandra Bullock|Viggo Mortensen|Dominic West|Elizabeth Perkins|Steve Buscemi|Azura Skye;2000-02-07T16:00:00-08:00
https://www.rottentomatoes.com/m/failure_to_launch;24;52;Comedy|Drama|Romance;Tom Dey;96 minutes;Paramount Pictures;Matthew McConaughey|Sarah Jessica Parker|Zooey Deschanel|Justin Bartha|Bradley Cooper|Terry Bradshaw;2006-03-09T16:00:00-08:00
https://www.rottentomatoes.com/m/good_bye_lenin;90;93;Art House & International|Comedy|Drama|Romance;Wolfgang Becker;118 minutes;Sony Pictures Classics;Daniel Brühl|Katrin Sass|Chulpan Khamatova|Maria Simon|Florian Lukas|Alexander Beyer;2004-02-26T16:00:00-08:00
https://www.rottentomatoes.com/m/dan_in_real_life;64;69;Comedy|Drama|Romance;Peter Hedges;98 minutes;Buena Vista;Steve Carell|Juliette Binoche|Dane Cook|Alison Pill|Britt Robertson|Marlene Lawston;2007-10-25T17:00:00-07:00
https://www.rottentomatoes.com/m/love_happens;17;37;Drama|Romance;Brandon Camp;109 minutes;Universal Pictures;Jennifer Aniston|Aaron Eckhart|Dan Fogler|Judy Greer|Joe Anderson (VI)|John Carroll Lynch;2009-09-17T17:00:00-07:00
https://www.rottentomatoes.com/m/the_girl_with_the_dragon_tattoo;86;86;Drama|Mystery & Suspense;David Fincher;157 minutes;Sony Pictures;Daniel Craig|Rooney Mara|Christopher Plummer|Stellan Skarsgard|Steven Berkoff|Robin Wright;2011-12-19T16:00:00-08:00
https://www.rottentomatoes.com/m/catch_and_release;22;55;Comedy|Drama|Romance;Susannah Grant;111 minutes;Sony Pictures Entertainment;Jennifer Garner|Timothy Olyphant|Sam Jaeger|Kevin Smith|Juliette Lewis|Tina Lifford;2007-01-25T16:00:00-08:00
https://www.rottentomatoes.com/m/doubt;80;78;Drama;John Patrick Shanley;104 minutes;Miramax;Meryl Streep|Philip Seymour Hoffman|Amy Adams|Lloyd Clay Brown|Viola Davis|Joseph Foster II;2008-12-11T16:00:00-08:00
https://www.rottentomatoes.com/m/5050_2011;93;88;Comedy|Drama;Jonathan Levine;100 minutes;Summit Entertainment;Joseph Gordon-Levitt|Seth Rogen|Anna Kendrick|Bryce Dallas Howard|Anjelica Huston|Serge Houde;2011-09-29T17:00:00-07:00
https://www.rottentomatoes.com/m/misery;90;89;Drama|Horror|Mystery & Suspense;Rob Reiner;107 minutes;Columbia Pictures;Kathy Bates|James Caan|Richard Farnsworth|Frances Sternhagen|Lauren Bacall|Graham Jarvis;1990-11-29T16:00:00-08:00
https://www.rottentomatoes.com/m/seven;81;95;Drama|Mystery & Suspense;David Fincher;130 minutes;New Line Cinema;Brad Pitt|Morgan Freeman|Gwyneth Paltrow|R. Lee Ermey|Richard Roundtree|John C. McGinley;1995-09-21T17:00:00-07:00
https://www.rottentomatoes.com/m/time_travelers_wife;39;59;Drama|Science Fiction & Fantasy|Romance;Robert Schwentke;108 minutes;Warner Bros. Pictures;Rachel McAdams|Eric Bana|Arliss Howard|Ron Livingston|Stephen Tobolowsky|Jane McLean;2009-08-13T17:00:00-07:00
https://www.rottentomatoes.com/m/1169203-invisible;20;57;Drama|Mystery & Suspense;David S. Goyer;101 minutes;Buena Vista;Justin Chatwin|Margarita Levieva|Marcia Gay Harden|Alex O'Loughlin|Callum Keith Rennie|Michelle Harrison;2007-04-26T17:00:00-07:00
https://www.rottentomatoes.com/m/silence_of_the_lambs;96;95;Horror|Mystery & Suspense;Jonathan Demme;118 minutes;Orion Pictures Corporation;Jodie Foster|Anthony Hopkins|Scott Glenn|Ted Levine|Anthony Heald|Diane Baker;1991-02-12T16:00:00-08:00
https://www.rottentomatoes.com/m/awake;24;54;Mystery & Suspense;Joby Harold;84 minutes;MGM;Hayden Christensen|Jessica Alba|Terrence Howard|Lena Olin|Christopher McDonald|Sam Robards;2007-11-29T16:00:00-08:00
https://www.rottentomatoes.com/m/10008954-untraceable;16;52;Drama|Horror|Mystery & Suspense;Gregory Hoblit;101 minutes;Sony/Screen Gems;Diane Lane|Billy Burke|Colin Hanks|Joseph Cross|Mary Beth Hurt|Peter Barent Lewis;2008-01-24T16:00:00-08:00
https://www.rottentomatoes.com/m/one_day_2014;36;49;Comedy|Drama|Romance;Lone Scherfig;107 minutes;Focus Features;Anne Hathaway|Jim Sturgess|Tom Mison|Jodie Whittaker|Rafe Spall|Josephine de la Baume;2011-08-18T17:00:00-07:00
https://www.rottentomatoes.com/m/the_help;76;89;Drama;Tate Taylor;137 minutes;DreamWorks Studios;Emma Stone|Viola Davis|Bryce Dallas Howard|Octavia Spencer|Jessica Chastain|Ahna O'Reilly;2011-08-09T17:00:00-07:00
https://www.rottentomatoes.com/m/rise_of_the_planet_of_the_apes;82;77;Action & Adventure|Drama|Science Fiction & Fantasy;Rupert Wyatt;105 minutes;20th Century Fox;James Franco|Freida Pinto|Andy Serkis|John Lithgow|Brian Cox|Tom Felton;2011-08-04T17:00:00-07:00
https://www.rottentomatoes.com/m/contagion_2011;84;63;Action & Adventure|Mystery & Suspense;Steven Soderbergh;107 minutes;Warner Bros.;Marion Cotillard|Matt Damon|Laurence Fishburne|Gwyneth Paltrow|Jude Law|Kate Winslet;2011-09-08T17:00:00-07:00
https://www.rottentomatoes.com/m/diary-of-a-nymphomaniac-2008;;48;Art House & International|Drama;Christian Molina;105 minutes;IFC Films;Belén Fabra|Leonardo Sbaraglia|Ángela Molina|Geraldine Chaplin|Pedro Gutierrez|Llum Barrera;2008-10-16T17:00:00-07:00
https://www.rottentomatoes.com/m/august_rush;36;82;Drama|Romance;Kirsten Sheridan;114 minutes;Warner Bros. Pictures;Freddie Highmore|Keri Russell|Jonathan Rhys Meyers|Terrence Howard|Robin Williams|William Sadler;2007-11-20T16:00:00-08:00
https://www.rottentomatoes.com/m/friends_with_benefits;68;65;Comedy;Will Gluck;102 minutes;Sony/Screen Gems;Justin Timberlake|Mila Kunis|Patricia Clarkson|Jenna Elfman|Bryan Greenberg|Richard Jenkins;2011-07-21T17:00:00-07:00
https://www.rottentomatoes.com/m/adventureland;88;61;Comedy|Drama;Greg Mottola;106 minutes;Miramax Films;Jesse Eisenberg|Kristen Stewart|Sue O'Malley|Martin Starr|Bill Hader|Ryan Reynolds;2009-04-02T17:00:00-07:00
https://www.rottentomatoes.com/m/whats_your_number;24;44;Comedy;Mark Mylod;106 minutes;20th Century Fox;Anna Faris|Chris Evans|Ari Graynor|Blythe Danner|Ed Begley Jr.|Oliver Jackson-Cohen;2011-09-29T17:00:00-07:00
https://www.rottentomatoes.com/m/he_loves_me_he_loves_me_not;71;84;Art House & International|Comedy|Drama|Mystery & Suspense;Laetitia Colombani;96 minutes;Samuel Goldwyn Company;Audrey Tautou|Samuel Le Bihan|Isabelle Carré|Sophie Guillemin|Clement Sibony|Eric Savin;2002-03-26T16:00:00-08:00
https://www.rottentomatoes.com/m/love_me_if_you_dare;44;89;Art House & International|Comedy|Drama|Romance;Yann Samuell;95 minutes;Paramount Classics;Guillaume Canet|Marion Cotillard|Thibault Verhaeghe|Joséphine Lebas-Joly|Emmanuelle Gronvold|Gerard Watkins;2004-05-20T17:00:00-07:00
https://www.rottentomatoes.com/m/memento;92;94;Drama|Mystery & Suspense;Christopher Nolan;116 minutes;Newmarket Films;Guy Pearce|Joe Pantoliano|Carrie-Anne Moss|Mark Boone Jr.|Stephen Tobolowsky|Harriet Sansom Harris;2000-09-04T17:00:00-07:00
https://www.rottentomatoes.com/m/rio;72;71;Action & Adventure|Animation|Comedy|Kids & Family;Carlos Saldanha;99 minutes;20th Century Fox;Anne Hathaway|Jesse Eisenberg|will.i.am|Jamie Foxx|George Lopez|Tracy Morgan;2011-04-14T17:00:00-07:00
https://www.rottentomatoes.com/m/run_lola_run;93;90;Action & Adventure|Art House & International|Drama|Mystery & Suspense;Tom Tykwer;81 minutes;Sony Pictures Classics;Franka Potente|Moritz Bleibtreu|Herbert Knaup|Nina Petri|Armin Rohde|Joachim Król;1999-06-17T17:00:00-07:00
https://www.rottentomatoes.com/m/persepolis;96;92;Animation|Drama;Marjane Satrapi|Vincent Paronnaud;95 minutes;Sony Pictures Classics;Chiara Mastroianni|Catherine Deneuve|Gena Rowlands|Danielle Darrieux|Sean Penn|Simon Abkarian;2007-12-24T16:00:00-08:00
https://www.rottentomatoes.com/m/virgin_suicides;76;81;Drama;Sofia Coppola;97 minutes;Paramount Pictures;Kirsten Dunst|James Woods|Kathleen Turner|Josh Hartnett|Hanna R. Hall|Hanna Hall;2000-04-20T17:00:00-07:00
https://www.rottentomatoes.com/m/1032970-awakenings;88;89;Drama;Penny Marshall;120 minutes;Columbia Pictures;Robert De Niro|Robin Williams|Julie Kavner|Ruth Nelson|John Heard|Penelope Ann Miller;1990-12-18T16:00:00-08:00
https://www.rottentomatoes.com/m/amelie;89;95;Art House & International|Comedy|Drama|Romance;Jean-Pierre Jeunet;121 minutes;Miramax Films;Audrey Tautou|Mathieu Kassovitz|Serge Merlin|Rufus|Jamel Debbouze|Yolande Moreau;2001-11-01T16:00:00-08:00
https://www.rottentomatoes.com/m/taxi_driver;98;93;Drama|Mystery & Suspense;Martin Scorsese;112 minutes;Columbia Pictures;Robert De Niro|Jodie Foster|Cybill Shepherd|Peter Boyle|Leonard Harris|Harvey Keitel;1976-02-07T16:00:00-08:00
https://www.rottentomatoes.com/m/stranger_than_fiction;72;85;Comedy|Drama|Romance;Marc Forster;113 minutes;Sony Pictures;Will Ferrell|Emma Thompson|Maggie Gyllenhaal|Dustin Hoffman|Queen Latifah|Tom Hulce;2006-11-09T16:00:00-08:00
https://www.rottentomatoes.com/m/the_diving_bell_and_the_butterfly_2007;94;92;Drama;Julian Schnabel;112 minutes;Miramax Films;Mathieu Amalric|Emmanuelle Seigner|Anne Consigny|Max von Sydow|Marie-Josée Croze|Patrick Chesnais;2007-11-29T16:00:00-08:00
https://www.rottentomatoes.com/m/inception;87;91;Action & Adventure|Drama|Mystery & Suspense|Science Fiction & Fantasy;Christopher Nolan;148 minutes;Warner Bros. Pictures;Leonardo DiCaprio|Joseph Gordon-Levitt|Ellen Page|Tom Hardy|Ken Watanabe|Dileep Rao;2010-07-15T17:00:00-07:00
https://www.rottentomatoes.com/m/crazy_stupid_love_2011;79;78;Comedy|Drama|Romance;Glenn Ficarra|John Requa;118 minutes;Warner Bros. Pictures;Steve Carell|Ryan Gosling|Julianne Moore|Emma Stone|Analeigh Tipton|Jonah Bobo;2011-07-28T17:00:00-07:00
https://www.rottentomatoes.com/m/i_love_you_man;83;74;Comedy|Drama;John Hamburg;105 minutes;Dreamworks/Paramount;Paul Rudd|Jason Segel|Rashida Jones|Andy Samberg|Jaime Pressly|Jon Favreau;2009-03-19T17:00:00-07:00
https://www.rottentomatoes.com/m/office_space;80;93;Comedy|Special Interest|Romance;Mike Judge;90 minutes;20th Century Fox;Ron Livingston|Jennifer Aniston|Gary Cole|Dave Herman|Ajay Naidu|Alexandra Wentworth;1999-02-18T16:00:00-08:00
https://www.rottentomatoes.com/m/10012044-life_as_we_know_it;29;61;Comedy|Drama;Gary Berlanti|Greg Berlanti;112 minutes;Warner Bros. Pictures;Katherine Heigl|Josh Duhamel|Josh Lucas|Alexis Clagett|Brynn Clagett|Brooke Clagett;2010-10-07T17:00:00-07:00
https://www.rottentomatoes.com/m/bend_it_like_beckham;85;73;Comedy|Drama;Gurinder Chadha;112 minutes;Fox Searchlight Pictures;Parminder Nagra|Keira Knightley|Jonathan Rhys Meyers|Anupam Kher|Shaheen Khan|Archie Panjabi;2003-07-31T17:00:00-07:00
https://www.rottentomatoes.com/m/its-kind-of-a-funny-story;57;65;Comedy|Drama;Anna Boden|Ryan Fleck;101 minutes;Focus Features;Keir Gilchrist|Zach Galifianakis|Emma Roberts|Viola Davis|Dana De Vestern|Lauren Graham;2010-10-07T17:00:00-07:00
https://www.rottentomatoes.com/m/127_hours;93;85;Drama;Danny Boyle;94 minutes;Fox Searchlight;James Franco|Amber Tamblyn|Kate Mara|Kate Burton|Lizzy Caplan|Clémence Poésy;2010-11-04T17:00:00-07:00
https://www.rottentomatoes.com/m/cast_away;88;84;Action & Adventure|Drama;Robert Zemeckis;143 minutes;20th Century Fox;Tom Hanks|Helen Hunt|Nick Searcy|Lari White|Geoffrey Blake|Jenifer Lewis;2000-12-21T16:00:00-08:00
https://www.rottentomatoes.com/m/paris_je_taime;87;84;Art House & International|Drama|Romance;Christoffer Boe|Olivier Assayas|Frédéric Auburtin|Gérard Depardieu|Gurinder Chadha|Sylvain Chomet|Joel Coen|Ethan Coen|Isabel Coixet|Wes Craven|Alfonso Cuarón|Christopher Doyle|Richard LaGravenese|Vincenzo Natali|Alexander Payne|Bruno Podalydès|Walter Salles|Daniela Thomas|Oliver Schmitz|Nobuhiro Suwa|Tom Tykwer|Gus Van Sant;120 minutes;First Look Pictures;Juliette Binoche|Steve Buscemi|Sergio Castellitto|Willem Dafoe|Gérard Depardieu|Marianne Faithfull;2007-05-03T17:00:00-07:00
https://www.rottentomatoes.com/m/young_people_fucking;35;61;Comedy;Martin Gero;90 minutes;ThinkFilm;Aaron Abrams|Carly Pope|Kristin Booth|Josh Dean|Sonja Bennett|Josh Cooke;2007-09-05T17:00:00-07:00
https://www.rottentomatoes.com/m/fried_green_tomatoes;74;91;Comedy|Drama;Jon Avnet;130 minutes;Universal Pictures;Kathy Bates|Jessica Tandy|Mary Stuart Masterson|Mary-Louise Parker|Cicely Tyson|Stan Shaw;1991-12-26T16:00:00-08:00
https://www.rottentomatoes.com/m/easy-a;85;77;Comedy|Romance;Will Gluck;92 minutes;Sony Pictures/Screen Gems;Emma Stone|Penn Badgley|Amanda Bynes|Dan Byrd|Thomas Haden Church|Patricia Clarkson;2010-09-16T17:00:00-07:00
https://www.rottentomatoes.com/m/nick_and_norahs_infinite_playlist;74;65;Comedy;Peter Sollett;89 minutes;Sony Pictures/Screen Gems;Michael Cera|Kat Dennings|Alexis Dziena|Ari Graynor|Aaron Yoo|Jay Baruchel;2008-10-02T17:00:00-07:00
https://www.rottentomatoes.com/m/illusionist;73;83;Drama|Science Fiction & Fantasy|Romance;Bob Yari|Neil Burger;109 minutes;Yari Film Group;Edward Norton|Paul Giamatti|Jessica Biel|Rufus Sewell|Eddie Marsan|Jake Wood;2006-08-17T17:00:00-07:00
https://www.rottentomatoes.com/m/whip_it;85;74;Comedy|Drama;Drew Barrymore;111 minutes;Fox Searchlight Pictures;Ellen Page|Drew Barrymore|Juliette Lewis|Kristen Wiig|Marcia Gay Harden|Daniel Stern;2009-10-01T17:00:00-07:00
https://www.rottentomatoes.com/m/1127787-big_fish;75;89;Comedy|Drama;Tim Burton;125 minutes;Sony Pictures;Ewan McGregor|Albert Finney|Billy Crudup|Jessica Lange|Alison Lohman|Helena Bonham Carter;2003-12-09T16:00:00-08:00
https://www.rottentomatoes.com/m/everything_is_illuminated;66;89;Action & Adventure|Comedy|Drama;Liev Schreiber;100 minutes;Warner Independent Pictures;Elijah Wood|Eugene Hutz|Laryssa Lauret|Oleksandr Choroshko|Gil Kazimirov|Jonathan Safran Foer;2005-09-15T17:00:00-07:00
https://www.rottentomatoes.com/m/squid_and_the_whale;93;81;Art House & International|Drama;Noah Baumbach;81 minutes;Samuel Goldwyn Films;Jeff Daniels|Laura Linney|Owen Kline|Jesse Eisenberg|Halley Feiffer|Anna Paquin;2005-10-04T17:00:00-07:00
https://www.rottentomatoes.com/m/reign_over_me;64;81;Drama;Mike Binder;124 minutes;Sony Pictures;Adam Sandler|Don Cheadle|Jada Pinkett Smith|Liv Tyler|Saffron Burrows|Donald Sutherland;2007-03-22T17:00:00-07:00
https://www.rottentomatoes.com/m/across_the_universe;53;82;Musical & Performing Arts|Romance;Julie Taymor;133 minutes;Sony;Evan Rachel Wood|Jim Sturgess|Joe Anderson (VI)|Dana Fuchs|Martin Luther McCoy|T.V. Carpio;2007-09-13T17:00:00-07:00
https://www.rottentomatoes.com/m/hes_just_not_that_into_you;41;59;Comedy|Drama|Romance;Ken Kwapis;127 minutes;Warner Bros. Pictures/New Line Cinema;Ben Affleck|Jennifer Aniston|Drew Barrymore|Jennifer Connelly|Kevin Connolly|Bradley Cooper;2009-02-05T16:00:00-08:00
https://www.rottentomatoes.com/m/good_will_hunting;97;94;Drama;Gus Van Sant;126 minutes;Miramax Films;Matt Damon|Robin Williams|Ben Affleck|Minnie Driver|Stellan Skarsgard|Casey Affleck;1997-12-04T16:00:00-08:00
https://www.rottentomatoes.com/m/when_harry_met_sally;90;89;Comedy|Drama|Romance;Rob Reiner;96 minutes;Columbia Pictures;Billy Crystal|Meg Ryan|Carrie Fisher|Bruno Kirby|Steven Ford|Lisa Jane Persky;1989-07-11T17:00:00-07:00
https://www.rottentomatoes.com/m/flipped;55;78;Comedy|Drama|Romance;Rob Reiner;89 minutes;Warner Bros. Pictures;Madeline Carroll|Callan McAuliffe|Rebecca De Mornay|Anthony Edwards|John Mahoney|Penelope Ann Miller;2010-08-05T17:00:00-07:00
https://www.rottentomatoes.com/m/just_like_heaven;55;75;Comedy|Drama|Romance;Mark Waters (VIII);95 minutes;Dreamworks;Reese Witherspoon|Mark Ruffalo|Donal Logue|Dina Waters|Ben Shenkman|Jon Heder;2005-09-15T17:00:00-07:00
https://www.rottentomatoes.com/m/sisterhood_of_the_traveling_pants;77;78;Comedy|Drama;Ken Kwapis;119 minutes;Warner Bros. Pictures;Amber Tamblyn|Alexis Bledel|America Ferrera|Blake Lively|Jenna Boyd|Bradley Whitford;2005-05-31T17:00:00-07:00
https://www.rottentomatoes.com/m/russian_dolls;72;78;Art House & International|Comedy|Romance;Cédric Klapisch;128 minutes;Cinema Libre Studio;Romain Duris|Audrey Tautou|Kelly Reilly|Cécile De France|Kevin Bishop|Cristina Brondo;2006-05-09T17:00:00-07:00
https://www.rottentomatoes.com/m/marley_and_me;62;75;Comedy;David Frankel;115 minutes;20th Century Fox;Owen Wilson|Jennifer Aniston|Alan Arkin|Eric Dane|Kathleen Turner|Haley Bennett;2008-12-24T16:00:00-08:00
https://www.rottentomatoes.com/m/lauberge_espagnole;76;86;Art House & International|Comedy|Drama|Romance;Cédric Klapisch;115 minutes;Fox Searchlight Pictures;Romain Duris|Judith Godrèche|Audrey Tautou|Cécile De France|Kelly Reilly|Cristina Brondo;2003-05-15T17:00:00-07:00
https://www.rottentomatoes.com/m/ensemble_cest_tout;100;76;Comedy|Drama|Romance;Claude Berri;97 minutes;Christal Films;Audrey Tautou|Guillaume Canet|Laurent Stocker|Françoise Bertin|Alain Sachs|Firmine Richard;2007-03-20T17:00:00-07:00
https://www.rottentomatoes.com/m/500_days_of_summer;85;84;Comedy|Drama|Romance;Marc Webb;95 minutes;Fox Searchlight Pictures;Joseph Gordon-Levitt|Zooey Deschanel|Geoffrey Arend|Chloë Grace Moretz|Matthew Gray Gubler|Clark Gregg;2009-07-16T17:00:00-07:00
https://www.rottentomatoes.com/m/i_am_sam;35;87;Drama;Jessie Nelson;132 minutes;New Line Cinema;Sean Penn|Michelle Pfeiffer|Dakota Fanning|Dianne Wiest|Loretta Devine|Richard Schiff;2001-12-27T16:00:00-08:00
https://www.rottentomatoes.com/m/million_dollar_baby;91;90;Drama|Romance;Clint Eastwood;133 minutes;Warner Bros. Pictures;Clint Eastwood|Hilary Swank|Morgan Freeman|Jay Baruchel|Mike Colter|Lucia Rijker;2004-12-14T16:00:00-08:00
